price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,age
775000,4,3.5,3080,5250,2,0,11
220000,3,1,1060,9126,1,0,58
518000,4,2.5,2160,9750,2,0,31
1.60E+06,4,3.5,4060,9486,2,0,9
315000,1,2.25,1940,2550,2,0,35
572650,4,2.5,2250,11349,2,0,23
350000,2,1,1620,9205,1,0,93
285000,2,1,920,5850,1,0,114
231000,3,2.5,1370,7247,2,0,20
179000,3,1,920,5200,1,0,45
244000,3,1.5,1360,9625,1,0,52
185850,3,1.5,1630,11662,1,0,52
610000,6,2.5,3610,12033,2,0,44
419000,4,2.5,3010,9155,2,0,9
779000,3,1.75,2320,6400,1,0,57
695000,5,3,3290,14134,1,0,10
319900,3,2.5,2040,7580,2,0,17
329000,3,2.75,1920,7700,1,0,37
475226,3,2.5,2120,4512,2,0,26
638000,3,2.5,2170,5000,2,0,12
440000,2,1.5,1330,15873,1,0,31
214000,3,2,1580,5080,1,0,73
600000,3,2.75,3580,14217,2,0,26
935000,4,2,2580,4500,2,0,110
630000,4,1.75,1930,10210,1.5,0,73
575000,3,2.5,2120,4780,2,0,10
345000,3,2.5,1990,20466,1.5,0,27
323000,4,1.75,1310,9690,1,0,47
425000,3,2.5,2670,13218,1,0,26
411000,2,2.25,1910,108900,1,0,43
299800,4,1.5,1530,9000,1,0,38
823000,6,1.75,2920,5000,2.5,0,106
200000,3,1,1010,8108,1,0,59
760000,4,1.75,2450,13300,1,0,27
359950,4,2.5,1820,3899,2,0,16
375000,4,2.5,2090,8325,1,0,32
295000,2,1.75,2200,89298,1,0,41
250000,4,3,2250,7882,2,0,29
497000,3,2.25,1450,1387,3,0,14
520000,4,2.5,2280,8798,2,0,27
365000,4,3.5,2720,6781,2,0,15
459900,3,2.25,2250,8000,1,0,38
158000,3,2,1090,6090,1,0,75
294700,3,2,1970,9600,1,0,47
439950,4,2.25,2780,15075,2,0,29
899000,4,2.25,2290,40946,1,0,55
535000,3,1.75,2330,12141,1,0,31
530000,4,4.5,4060,10800,2,0,8
215000,4,2,1470,7000,1,0,48
290000,2,1,1620,5400,1,0,89
798000,5,2.75,3220,5934,2,0,9
785000,4,2.5,3270,9578,2,0,21
433000,3,1.75,2160,8565,1,0,44
425000,2,1,1150,6835,1,0,92
654000,4,2.5,2240,7540,1,0,52
215000,3,1.5,1280,5065,2,0,31
232000,3,1,840,6540,1,0,1
675000,3,1.75,1680,10500,1,0,55
665000,5,2.75,2330,8000,1,0,42
835000,4,2.5,3030,29163,2,0,16
525000,6,3,2880,7560,2,0,34
780000,3,2.75,2910,3094,2,0,76
844000,4,3.25,3090,67518,2,0,26
680000,4,2.75,2720,54048,2,0,30
290000,3,1.5,1310,8100,1,0,49
560000,2,1,1790,15783,1,0,56
605500,3,2.5,2830,6536,2,0,25
762500,4,2.5,3150,5979,2,0,9
1.74E+06,5,3.25,3930,5500,2,0,1
665000,6,2.75,2840,8346,1,0,53
540000,5,1,2480,4400,1.5,0,96
375000,3,2.5,1930,6180,1,0,53
342000,3,1,1260,6826,1,0,70
340000,3,1,670,23522,1,0,47
1.25E+06,5,3.25,3930,12719,2,0,41
693000,4,2.5,3160,13063,2,0,15
638500,4,1.75,1770,12462,1,0,53
805000,5,3,2240,18265,2,0,52
250000,3,1,990,8062,1,0,54
325000,3,2.5,1580,4698,2,0,17
270000,4,1.75,1560,4290,2,0,21
880000,6,2.5,2640,3680,2,0,92
300000,2,1.75,2120,6350,1,0,90
290000,2,1,1200,8750,1,0,66
2.85E+06,4,4,5040,17208,1,0,39
259950,3,1,1460,5825,1,0,73
1.78E+06,4,3.25,4890,13402,2,0,10
299950,3,1,1580,5250,1,0,60
483000,3,2.25,2100,43560,1,0,38
890000,3,2.25,2060,8640,1,0,48
719000,3,2.5,1690,4500,1.5,0,86
785000,4,3,3370,100681,1,0,37
660000,3,2.5,2330,3995,2,0,9
264000,4,1.75,1820,8118,1,0,34
575000,3,1.75,1890,11141,1,0,46
1.22E+06,4,3.75,3820,53574,1,0,20
475000,3,2.5,2770,98881,2,0,23
845800,4,3.5,3020,12750,2,0,24
352500,3,1.75,1170,8182,1,0,52
347000,3,1,1270,8400,1,0,59
560000,4,2.75,1950,6192,2,0,23
323000,4,2.75,2230,50094,1,0,38
595000,3,1.75,2220,22081,1.5,0,93
257500,4,2,2060,6400,1,0,38
450000,3,1,1100,4600,1,0,97
410000,4,1,1140,7208,1,0,44
810000,3,1.75,1980,13503,1,0,62
372500,5,3,2480,10090,1,0,10
325000,3,1,1050,9083,1,0,63
280000,3,1,1260,7660,1,0,67
258000,3,2,1680,19978,1,0,66
329950,4,1,1360,5900,1.5,0,65
836000,4,2.5,2450,12987,1,0,34
365000,5,2.5,2260,7040,2,0,16
111300,2,1,1060,6000,1,0,107
864000,4,2.5,3720,105850,2,0,31
725000,3,1.75,1610,8613,1,0,52
550000,4,2.5,3350,6605,2,0,25
130000,2,1,790,7500,1,0,64
765000,2,1.75,1660,4000,1,0,74
255000,3,1.5,1420,7480,1,0,52
439500,3,2.5,2050,40003,1,0,37
268000,3,1.75,1250,5546,1,0,27
985000,3,1.75,1700,8534,1,0,62
751305,4,2.5,2660,8469,2,0,20
280000,3,1,1350,7553,1.5,0,101
304000,4,2,1810,8750,1,0,47
200000,4,2.75,2210,13235,2,0,27
325000,3,1.5,2120,41325,1,0,42
736000,3,2.25,2470,11603,2,0,27
426500,4,2.5,2700,6515,2,0,16
640000,2,1.75,1760,4400,1,0,84
230000,5,2,1930,6120,1.5,0,45
366350,4,1,1680,5043,1.5,0,104
365000,2,1,1390,8336,1,0,69
482000,4,2.25,2240,8322,2,0,36
345000,4,1,1980,7991,1.5,0,52
682000,3,1.75,1830,5120,1.5,0,111
657500,3,1.75,980,6002,1,0,72
895000,6,2.5,3550,6533,2,0,90
425000,3,1.5,1660,5665,1,0,97
532500,4,2.5,2490,8750,2,0,38
540000,4,2.5,2329,9436,2,0,19
578000,3,2.25,1790,9580,2,0,30
1.09E+06,3,3,2830,6041,2,0,100
322500,3,1,1160,9750,1,0,46
140000,3,1,1000,10560,1,0,60
485000,3,2.5,2540,51836,1,0,38
575000,2,1.5,1750,19709,1.5,0,36
421000,3,2.5,2890,21780,2,0,14
355000,4,2,1870,3497,1,0,61
515000,4,2.25,2200,6967,2,0,29
309000,3,1,1300,7200,1,0,63
815000,5,2.25,3410,35536,2,0,41
285000,3,1,1160,7875,1,0,61
700000,3,1.75,2100,5000,1.5,0,98
289000,3,2.5,1490,8628,2,0,21
458000,4,3,3280,62726,1.5,0,35
230000,3,1.75,1450,8378,1,0,36
432500,3,2.5,1930,7120,1,0,53
288000,3,1.75,1660,10440,1,0,36
354000,3,1.75,1260,12330,1,0,46
119500,3,1,1170,11000,1,0,34
805000,4,3,3350,23781,1,0,35
435000,3,2.5,1420,2581,3,0,10
260000,3,1.75,2170,10018,1,0,36
377000,4,1.75,1800,8385,1,0,65
602000,4,2.5,2000,7376,2,0,25
530000,3,1.75,1660,4800,1,0,18
525000,4,2,1540,3740,1,0,69
250000,2,1.5,1160,1086,2,0,8
681000,3,1,1700,6356,1.5,0,107
625000,3,1.75,1580,20588,1,0,44
448500,3,2.5,2080,3920,2,0,5
260000,3,2,1030,7260,1,0,67
538000,3,1.75,1770,8050,1,0,51
385500,3,2,1540,7947,1,0,53
428400,4,2.5,2650,6000,2,0,14
346290,4,2.75,2690,9240,2,0,16
587000,4,2.75,2210,8430,2,0,16
355000,4,2.5,2390,6775,2,0,11
650000,5,2.75,2580,7865,1,0,51
340000,4,2.5,2160,5455,2,0,11
565000,4,2.5,2230,8624,1,0,45
630000,4,2,2000,5000,1.5,0,90
227000,3,1,1280,7198,1,0,31
600000,4,2.75,2810,17674,1,0,36
540400,4,1.75,1680,6758,1,0,41
569000,3,2.5,2150,8060,2,0,19
735000,3,2.5,2820,8159,2,0,10
434000,3,2.25,1750,9353,1,0,27
578888,2,2,1060,4000,1,0,101
465425,4,2.75,2430,20720,1,0,47
280500,4,2.75,2660,7754,1.5,0,29
539950,2,2,1670,3507,1,0,8
406430,3,2,1380,15426,1,0,46
1.15E+06,4,3.75,4160,35000,2,0,24
250000,3,2.5,1790,6191,2,0,22
266000,3,2.5,1940,8547,1,0,25
258000,3,2,1390,7200,1,0,18
472000,3,2,2200,21890,1,0,53
530000,3,2.25,1264,1536,2,0,11
302282,2,1,1095,5120,1.5,0,113
370000,2,1,850,6213,1,0,99
625000,4,2,1760,5307,1.5,0,66
142500,1,1,690,6825,1,0,98
334000,3,1.75,1400,7405,1,0,54
362000,5,3,1810,3000,2,0,16
181000,2,1,1310,4000,1,0,73
241500,3,1,1400,10425,1,0,46
245000,3,1.75,2350,12720,1,0,51
227500,3,1,1150,8848,1,0,47
158550,5,1.5,1710,8100,1.5,0,53
450000,3,2.25,1660,10247,1,0,46
485000,3,1.75,1950,10080,1,0,48
353000,4,1.75,1780,9794,1,0,47
500000,4,3,2450,4668,2,0,11
360000,1,2.25,2060,10600,1.5,0,31
357500,3,1.5,1540,11858,1,0,49
272000,3,2.5,1650,13816,2,0,16
422000,3,1,1160,7854,1,0,55
365000,2,2,1440,15000,1,0,29
450000,3,1.75,2150,13789,1,0,48
275053,2,1,1060,6504,1,0,64
1.88E+06,3,2.75,2620,17919,1,0,65
725000,3,1.75,1630,9000,1,0,60
235000,3,1.75,1840,9697,1,0,29
510000,2,1,820,4206,1,0,65
489950,2,1,820,4206,1,0,66
463000,3,2.5,2010,4195,2,0,16
536000,4,2.25,1990,5948,2,0,23
375000,4,2.5,2990,6145,2,0,11
630000,4,2.5,2540,4727,2,0,15
362000,3,2.25,1640,14374,1,0,51
350000,4,2.75,2500,11659,1,0,36
1.69E+06,4,3.5,4020,13515,2,0,13
255000,3,2,1500,8775,1,0,72
269000,4,2.5,1594,7665,1,0,39
370000,4,3,2130,4838,1.5,0,84
270000,3,1,1130,7920,1,0,54
265000,3,2,1690,9516,1,0,18
487000,2,1,1440,4046,1,0,69
835000,4,3.25,3270,6027,2,0,13
850000,4,3.25,4350,112750,1,0,8
575000,4,2.75,1610,11201,1,0,32
335000,3,1,950,8000,1,0,46
318000,3,1,1010,7200,1,0,66
510000,3,2,1420,11325,1,0,35
242500,3,1.5,1200,9720,1,0,49
750000,5,2.25,2020,8400,1,0,51
439900,5,3.5,3390,7950,2,0,11
710000,2,1,1700,3040,1.5,0,101
2.40E+06,5,3.25,3410,9088,2,0,102
435000,3,1.75,2030,13700,1,0,38
874000,4,2.75,2860,6867,1,0,68
385000,4,1.75,1690,4080,1,0,30
110000,2,1,760,4746,1,0,84
477000,3,1.75,1780,8085,1,0,38
500000,3,2,1550,6394,1.5,0,96
885000,4,2.5,4090,11225,2,0,9
235000,2,1,880,5600,1,0,59
210000,3,2.75,1320,15236,1,0,20
320000,2,1,950,4000,1,0,105
406000,3,1.75,1390,7904,1,0,30
350000,3,1.75,1900,10225,1,0,51
350000,2,0.75,1392,43710,1.5,0,36
720000,4,2.5,3340,8930,2,0,15
604700,4,2.75,2750,14982,1,0,33
343000,3,1,1400,5662,1.5,0,94
558000,3,2.25,2220,15757,1,0,32
364000,4,1,1210,7740,1.5,0,93
420000,3,1.75,2390,11242,1,0,55
450000,5,2,1870,7344,1.5,0,55
392000,2,1.5,940,5000,1,0,89
100000,4,1,1120,2685,1,0,75
480000,3,2.5,1250,1103,3,0,9
212000,3,1.5,1060,9225,1,0,59
560000,5,2.5,2410,8960,1,0,36
359950,5,2.75,2844,3990,2,0,2
535000,4,2.5,2200,110642,1,0,35
980000,5,4,3460,5400,2,0,3
720000,2,1,1580,2199,2,0,19
619950,2,1,1520,5400,1,0,63
489000,3,2.5,2260,19821,2,0,20
415000,4,2,1800,2970,1,0,91
672500,4,2.5,2650,11108,2,0,28
352500,3,1,1000,4171,1,0,29
258750,4,2,2300,8400,1,0,52
350000,3,1,1080,7000,1,0,99
152000,3,1,902,10464,1,0,49
378500,2,1,730,7528,1,0,68
1.02E+06,4,1.75,2600,41041,1.5,0,49
419000,3,1.5,1570,6700,1,0,58
895000,5,3,2876,13927,1,0,41
668500,4,2.25,2290,9546,1,0,38
487000,2,2.5,1470,2533,2,0,9
538000,3,3.5,2620,10137,2,0,22
898000,5,1.5,2680,28014,1,0,51
315000,4,2,2020,7767,1,0,19
800000,3,2.5,2100,4440,2,0,70
516130,3,1.75,1510,8250,1,0,52
1.60E+06,3,2.5,2850,19593,1.5,1,37
1.20E+06,4,2.5,4280,12796,2,0,16
355425,4,2.5,3238,9112,1,0,36
1.16E+06,3,2.5,2740,5925,2,0,22
689000,4,2.5,2020,9600,2,0,60
500000,3,3.25,1520,1500,3,0,15
430000,5,2.5,3860,42733,1,0,59
299500,4,2.25,1600,15312,1,0,35
349950,4,2.5,2090,5289,2,0,25
1.42E+06,5,3.25,4020,4500,2,0,4
998000,4,2.25,2910,10189,2,0,26
329000,3,1,900,9600,1,0,45
575000,3,1.75,1720,5956,2,0,33
529900,5,2.25,3030,9430,2,0,53
1.47E+06,4,2.5,3030,10189,1,0,11
725000,4,1.75,2190,9400,1,0,52
286000,3,2.5,1680,5000,2,0,27
335000,3,2,1210,9926,1,0,0
395300,3,1.5,1120,7000,1,0,59
510000,4,2.75,3180,13348,2,0,10
203000,3,1,920,7500,1,0,45
248000,2,1,700,8301,1,0,61
265000,3,2.25,2540,7216,2,0,24
1.00E+06,4,1.5,2100,4560,1.5,0,103
1.00E+06,3,1,1540,24500,1.5,0,66
241400,3,2,1420,9828,1,0,25
309950,4,1.75,1450,10074,1,0,49
294010,3,1.75,1550,4057,1,0,69
345000,3,2.25,1920,9672,2,0,30
625000,3,2.25,1920,9672,2,0,31
660000,4,2.5,2510,4543,2,0,12
559000,2,2,1660,4500,1,0,12
866000,4,3.25,3990,9786,2,0,10
770000,3,2,2350,5700,1.5,0,75
259950,3,1.5,1350,7827,1,0,46
352000,5,2.75,2980,9838,1,0,47
2.47E+06,5,4.75,6390,13180,2,0,74
395000,3,2,1590,10229,1,0,48
276500,4,1.75,1400,6650,1.5,0,73
530000,3,2.25,1880,100623,1.5,0,7
798000,4,3.25,3500,10260,2,0,27
380000,2,2,1370,5756,1,0,28
350000,4,2.5,2810,10433,2,0,13
325000,3,2.5,2220,6049,2,0,24
336000,3,2.5,2110,4549,2,0,26
286900,3,2.25,1720,17235,1,0,40
472000,5,2.25,1780,7245,1,0,38
263000,3,1.75,1410,8100,2,0,29
565000,3,3,2110,4000,1,0,49
765000,3,2.5,2700,8444,2,0,22
1.52E+06,3,2.25,2610,9409,1,1,51
405000,3,2,1660,8174,1,0,33
1.10E+06,4,3.5,4570,16219,2,0,13
555000,3,3,3760,188760,1,0,35
305000,3,2.5,1610,3516,2,0,9
289950,3,2.25,1740,9370,1,0,22
487500,5,3.5,3530,218472,2,0,15
96500,3,1,840,12091,1,0,55
185000,3,1,840,12091,1,0,56
150550,4,1,1470,6061,1.5,0,69
339000,4,2,2470,5080,1.5,0,26
675000,4,1.75,2220,7230,1,0,65
615000,3,1.75,1720,4080,1,0,90
837500,4,2.5,2700,9320,2,0,20
250000,2,1,950,11835,1,0,82
583000,3,2.5,1790,8144,2,0,25
499000,3,2.5,1610,1728,3,0,14
550000,3,2.5,2290,6328,2,0,13
400000,4,2.5,2170,204296,1,0,34
990400,3,2.5,2100,4097,2,0,7
600000,3,2.5,2320,52272,1.5,0,40
325000,2,1,1120,6236,1,0,61
265000,3,2.5,1530,6000,2,0,23
1.62E+06,3,2.5,3490,9362,1,0,55
347500,3,1.5,1180,8353,1,0,55
629000,5,2,2050,3000,1.5,0,31
1.09E+06,2,2,2360,11340,1.5,0,17
397500,4,2.5,2570,7859,2,0,22
404500,2,1,1270,3700,1.5,0,105
225000,3,1.5,1250,7500,1,0,47
267000,3,2.25,2510,9900,1,0,37
800000,4,3.75,2690,4000,2,0,25
339000,4,2.5,2900,6918,2,0,14
1.85E+06,4,2.5,3830,11972,1,1,34
525000,5,1,1280,3876,1.5,0,91
1.15E+06,5,3.5,4350,6218,2,0,7
565000,1,1,1370,6250,1.5,0,93
387000,2,2.25,1230,1280,2,0,2
720000,4,2.5,2440,34290,2,0,27
1.50E+06,4,3.5,4410,12426,2,0,18
235000,2,1,910,7617,1,0,78
365000,2,1,910,7617,1,0,79
368250,3,2.5,2150,7484,2,0,26
580000,3,2.5,2150,7484,2,0,26
1.10E+06,4,3.25,3190,11774,2,1,23
215000,4,2.5,2130,4496,2,0,11
648000,4,2.5,2740,9959,2,0,25
705000,4,3,3150,9318,2,0,13
465000,3,2.25,1450,1540,2,0,10
650000,5,2,2400,3500,1.5,0,103
335000,4,2.25,2280,7500,1,0,51
640000,4,2,2310,31850,1.5,0,31
638250,4,2.5,2460,8029,2,0,26
1.46E+06,4,3.5,4200,14353,2,0,18
375000,4,2,1620,4600,2,0,106
842000,4,1.75,2170,9525,1,0,54
499950,3,2.25,2880,7200,1,0,44
810000,4,2.5,3280,25211,2,0,30
310000,5,2,2900,11970,2,0,46
730000,3,2.5,2160,8809,1,0,0
637800,4,1.75,2250,4750,1.5,0,90
225000,3,1,1340,4800,1.5,0,112
417500,4,1,1390,10800,1.5,0,73
265000,4,2,1600,10160,1,0,43
550000,4,2.5,2050,8683,2,0,27
625700,3,2,2570,159865,1,0,47
595000,3,2.5,2660,10637,2,0,23
270000,3,1.5,1540,13475,1,0,42
739375,5,3,2640,3200,2,0,108
357562,2,1.75,1210,1032,2,0,0
1.01E+06,4,2.5,3760,29224,2,0,27
455000,2,1.75,1350,4286,1,0,10
310000,5,2.25,2600,9600,1,0,46
415000,3,2.75,3900,111514,2,0,6
452000,2,1,1340,8100,1,0,64
810000,3,2,1760,16928,1,0,62
730001,3,2,1840,4750,1,0,63
825000,3,2.25,2980,86636,1,0,26
665000,3,2.5,1730,3000,2,0,18
327500,4,1.75,1650,7800,1,0,46
699950,3,2.5,3370,36218,2,0,26
424000,3,2.5,2200,34680,2,0,29
657000,4,2.5,2180,3375,1.5,0,88
445000,3,1.75,1490,10844,1,0,40
450000,3,2.5,1530,762,2,0,7
350000,3,1,1180,7455,1,0,50
460000,4,2.5,2080,17532,2,0,18
385000,4,2.5,3200,22651,1,0,44
272000,4,2.25,1880,6160,2,0,21
535000,3,2.5,2510,5544,2,0,14
216500,2,1,1060,5200,1,0,46
325000,3,2.5,2130,12245,2,0,26
420200,3,1.75,1320,7280,1,0,47
258000,3,1.75,1040,5650,1,0,63
450000,3,2,1150,4500,1.5,0,23
720168,4,2.25,2120,3794,2,0,88
652000,3,2,2130,5000,1.5,0,89
569500,4,2.5,2340,8248,2,0,25
411000,4,1.75,2250,292288,1,0,52
524950,3,1.75,1890,3825,1,0,40
153000,2,1,1140,10152,1,0,73
775000,3,2.5,2780,5467,2,0,14
338500,4,2.5,2390,6111,2,0,18
570000,3,1.75,2390,9000,1,0,40
653000,3,2,2680,8429,1,0,23
435000,2,2.5,1560,1222,2,0,6
207000,2,1,1130,8160,1,0,62
540000,2,1,1120,7500,1,0,43
386000,4,2.25,2050,9583,2,0,49
265000,5,2.25,2600,8075,1.5,0,45
250000,3,2.25,1050,572,2,0,9
1.70E+06,3,2,2600,6600,2,0,1
455000,4,2.5,2811,7251,2,0,5
1.80E+06,4,3.25,4060,13000,2,0,14
759000,3,2,2260,7200,1,0,73
970000,4,2.75,4430,74358,2,0,25
280000,1,0,600,24501,1,0,64
690000,3,2.25,2430,8327,1,0,36
789900,3,2.5,3420,25150,1,0,27
447500,2,1,1180,5100,1.5,0,89
440000,4,2.25,2010,7575,1,0,40
278000,3,2,1230,7789,1,0,21
980000,5,2.5,2750,6000,1.5,0,20
245000,3,2.75,1300,14197,1,0,18
287000,3,1.5,1150,11475,1,0,43
435000,3,1.75,2220,132858,1,0,26
585000,3,2.5,2050,11690,2,0,25
616000,4,1.75,1700,5846,1,0,57
203000,3,1.75,1610,9000,1,0,37
860000,4,2.75,2720,3840,2,0,6
833000,4,2.5,2190,12690,1,0,42
565000,4,2.75,2730,6856,2,0,11
572500,3,2.5,2490,7589,2,0,24
254000,4,2,1510,4235,1,0,59
1.53E+06,4,4.25,4720,21000,3,0,44
900000,4,3,3810,217800,2,0,12
899000,3,2.5,1950,3730,2,0,19
560000,3,2,1300,6000,1,0,72
512500,3,1.75,1610,7200,1,0,39
775000,4,2.5,2040,5000,1.5,0,91
200000,2,1,700,4700,1,0,61
172000,3,1,970,4700,1,0,71
219900,3,1,910,6000,1,0,58
641200,3,1,1060,9123,1,0,62
473000,5,3.25,2180,7200,2,0,32
540000,3,1.75,2050,9580,1,0,30
295000,2,1,750,4500,1,0,70
370000,3,1,800,2296,1,0,106
1.73E+06,4,2.25,3470,8000,1.5,0,12
275000,3,1.5,1390,48257,1,0,1
89000,3,1,900,4750,1,0,45
175000,2,1.75,1050,9800,1.5,0,39
490000,3,2.5,2410,11900,1,0,26
342400,3,2.25,1180,9630,2,0,28
345000,3,1,1140,4200,2,0,110
399000,2,1,700,3400,1,0,68
550000,4,2.5,2060,9719,1,0,54
652450,3,2.25,2230,11835,1,0,40
438000,2,2.25,1950,29347,1,0,62
605000,3,1.75,2100,5058,1,0,74
395000,4,2.5,2130,11733,1,0,45
449950,3,2,1880,3048,2,0,112
651100,4,2.5,2310,5526,2,0,12
241000,3,1,880,6050,1,0,70
3.42E+06,5,5,5450,20412,2,0,0
268500,2,1.5,1290,1749,1,0,45
200000,2,1,1010,7200,1,0,59
400375,4,1.75,1690,7680,1,0,68
429000,2,1.75,1350,6315,1,0,9
230000,3,1,680,2400,1,0,111
1.20E+06,4,2.25,2860,10702,2,0,33
314200,1,1,610,6000,1,0,97
513000,4,2.5,2660,8887,1,0,48
535000,2,1,1390,5346,1,0,107
420000,6,3,2290,6344,2,0,35
345950,3,2.5,2110,4118,2,0,25
483500,3,2,1200,2016,1,0,83
695000,4,2.25,2360,2500,2,0,13
295000,4,2.5,2350,8906,2,0,21
434975,3,2.25,1590,9960,1,0,39
513000,3,2.5,1810,4592,2,0,22
360000,3,1.75,1900,11407,1,0,52
234900,3,1,1250,8000,1,0,59
963000,4,3.5,3280,6603,2,0,7
595000,2,1.5,870,4800,1,0,90
942500,4,3.25,3570,14408,2,0,8
1.03E+06,4,3.25,3780,11200,2,0,12
350000,3,1,1190,3600,1.5,0,111
416500,4,2,2280,39848,2,0,23
209900,3,1,1030,60720,1.5,0,102
802000,3,1.75,2870,5000,1.5,0,107
230000,4,1.5,1520,8800,1,0,54
489000,3,3,3700,10375,2,0,32
497000,3,1.5,2240,28750,1,0,58
250000,3,2.25,1920,7738,1,0,49
925000,3,3,2560,3600,2,0,20
390000,4,2.5,1840,15496,2,0,23
415000,3,2.75,2080,9600,1,0,27
785000,3,2,1600,9638,1,0,63
575000,3,2,2168,4000,1.5,0,107
170000,2,1,860,8636,1,0,91
750000,4,1.75,2100,3400,1,0,99
230000,3,1,1140,9639,1,0,48
855000,4,3,3090,35074,2,0,37
235000,3,1,1330,45738,2,0,47
335000,2,1,1360,69260,1,0,77
1.20E+06,5,3,3420,18129,2,0,9
677000,4,2,2180,6000,1.5,0,88
575000,3,2,1800,5000,2,0,89
450000,2,1,1120,4590,1,0,91
817250,3,2.5,2980,7202,2,0,16
440000,4,2.25,2600,28600,1,0,46
526000,2,2,1550,2400,1.5,0,114
762500,3,2.25,3330,15258,2,0,28
325000,4,2.5,2200,7719,2,0,15
840000,4,3.5,3840,85728,2,0,16
377500,2,1,840,4500,1,0,76
212500,3,1.5,1270,7128,1,0,60
749400,4,2.5,3240,20301,2,0,29
663000,3,2.5,2480,37843,1.5,1,40
1.48E+06,3,2.25,4470,22518,2,0,10
261000,3,1,1780,7800,1,0,57
515000,4,2.5,1850,9248,2,0,18
410000,3,2.25,2200,16921,2,0,27
336000,3,2.25,2760,10160,1,0,45
440000,2,1,1090,4128,1,0,67
908950,4,2.75,3090,6200,2,0,1
554000,2,1,820,3700,1,0,46
387000,3,2.25,1445,1606,2,0,11
268643,4,2.25,1810,9240,2,0,54
514000,3,1.75,1620,5000,1,0,60
420000,2,1.75,1060,4182,2,0,37
199000,3,1.75,1050,9871,1,0,46
225000,3,1,1010,15701,1,0,66
320000,4,2.5,2050,8424,2,0,21
204995,2,1,970,8185,1,0,110
376000,3,2,1540,1827,2,0,9
705000,4,2.75,3000,6222,2,0,10
725995,4,2.5,3190,7869,2,0,13
285000,4,2.5,1870,8190,1,0,38
285000,4,2.5,2200,9397,2,0,27
731000,4,2.5,3070,5936,2,0,9
1.56E+06,4,3.75,3730,17000,2,0,29
510000,4,2.5,2440,10423,1,0,21
620000,2,1,990,4332,1,0,105
1.11E+06,3,4,4160,31796,2,0,26
796000,4,3.5,3670,4960,2,0,9
255000,3,1.5,910,25500,1,0,71
807000,3,2.5,1940,4000,2,0,15
315000,4,2.5,1780,6000,2,0,14
637000,3,2.25,2200,7355,2,0,29
2.73E+06,4,4.25,6410,43838,2.5,0,108
490000,3,2,2070,10023,1,0,33
253000,3,1.75,2040,7281,1,0,52
325900,4,2.5,2320,6270,2,0,10
425000,2,2,1440,6677,1,0,62
215000,4,2.5,1700,6675,2,0,17
315000,4,2.5,1700,6675,2,0,18
724800,3,2,2050,3933,1,0,13
295000,2,1,800,6500,1,0,61
509007,3,1.75,1800,7620,1,0,64
306000,5,2,1460,169448,1.5,0,105
205000,3,1.75,1290,7210,1,0,30
275000,3,1.5,1900,9737,1,0,46
685000,3,1.75,1480,7000,1,0,51
465000,4,2.5,2090,12833,1,0,46
560000,4,2.25,1950,9800,1,0,46
458500,3,1.75,1250,9605,1,0,51
354000,3,1,990,7590,1,0,56
441000,3,2.5,2740,7923,2,0,17
194000,3,1.75,1260,10488,1,0,62
316500,4,2.5,2150,6807,2,0,23
524950,3,1.75,1750,3250,1.5,0,85
1.05E+06,3,2.25,2880,6092,2,0,32
925000,4,2.25,2590,13894,2,0,40
780000,3,1.75,2430,4524,1.5,0,90
241000,2,2,1470,3128,2,0,9
519000,3,2.75,2020,10744,1,0,60
286000,2,1,610,4000,1,0,96
400000,3,2,3000,17800,1,0,52
255000,2,1,920,43560,1,0,91
152000,3,1.75,1070,7754,1,0,62
599000,4,2,3410,15143,2,0,27
330000,4,2.5,1820,3905,2,0,13
461000,2,1,1060,7193,1,0,88
620000,5,2.5,3070,34991,2,0,20
352500,4,2.5,2300,219106,1,0,56
435000,3,2,1610,6911,1,0,26
725000,5,2.75,2830,5310,2,0,8
300000,3,1,970,12300,1,0,32
252000,3,2.5,1680,8284,2,0,25
464625,4,2.75,2040,8996,1,0,40
340000,3,1,1450,9586,2,0,64
1.33E+06,4,2.25,2870,6280,1.5,0,109
455000,5,2,1870,13970,1,0,46
495000,4,3.5,2490,18042,2,0,12
925000,4,2.5,3350,4501,2,0,13
587000,4,2.75,3190,8737,2,0,8
524000,3,1.75,1560,5520,1,0,70
1.03E+06,4,2.5,2750,4800,2,0,9
176000,2,1,920,2332,1,0,34
249900,2,1,1140,5500,1,0,67
499500,3,2.5,2520,53143,1.5,0,26
600000,5,3.5,3150,10542,1,0,40
294000,4,2.5,2040,7800,2,0,11
272000,4,2,1780,19843,1,0,52
390000,3,2.5,2240,10800,2,0,18
700000,4,2.5,3270,9650,1,0,44
635000,5,2.75,3110,6621,2,0,9
920000,4,1.5,1850,3600,2,0,86
500000,3,1.75,1570,8530,1,0,31
263500,2,1,750,4515,1,0,72
975000,4,2.25,2240,9990,2,0,48
575000,3,2.5,1870,3485,2,0,13
822000,4,2.5,2683,40386,2,0,27
300000,3,1,1490,7200,1,0,61
487600,4,2.5,2340,12080,2,0,16
500000,4,2,1700,8640,1,0,4
680000,2,2,1450,989,3,0,0
419000,3,2.5,3310,21096,2,0,10
450000,4,1.75,1520,5250,1,0,65
650000,5,1.75,1260,4500,1.5,0,88
